5	25	[0.027517242603344866402864984063305999306421650228285 +/- 2.83e-52]	[3.6789246157220407278e-26 +/- 1.41e-46]
5	26	0	0
5	27	[-0.014789877308252316010083046872507681382821475375434 +/- 2.80e-52]	[2.0447488114144362434e-25 +/- 3.79e-45]
5	28	0	0
5	29	[-0.0026242527540636211081738202915241371178885085593668 +/- 1.50e-53]	[2.1657997965804424411e-25 +/- 4.83e-45]
5	30	0	0
5	31	[0.012104878482205884821343456163495113078128744515417 +/- 1.49e-52]	[2.8512796751335238955e-26 +/- 2.79e-48]
5	32	0	0
5	33	[-0.011381487261964236988164215755376759583547714479107 +/- 4.69e-52]	[2.4933650892320531998e-25 +/- 1.06e-45]
5	34	0	0
5	35	[0.0049381325786068001132118582782573465587445183782739 +/- 3.51e-53]	[1.8337066464814371796e-25 +/- 2.31e-45]
5	36	0	0
5	37	[0.0019752378910690563812176599330943901915426676063418 +/- 1.30e-53]	[1.7366140584158431454e-25 +/- 3.54e-45]
5	38	0	0
